laufnummer,site,sample,point_rep,order,family,length
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,B,Pulmonata,NA,2
157,Gaebelbach,Pool_1,B,Pulmonata,NA,2
157,Gaebelbach,Pool_1,B,Pulmonata,NA,2
157,Gaebelbach,Pool_1,B,Pulmonata,NA,2
157,Gaebelbach,Pool_1,B,Pulmonata,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,10
157,Gaebelbach,Pool_1,A,Diptera,NA,7
157,Gaebelbach,Pool_1,A,Diptera,NA,4
157,Gaebelbach,Pool_1,A,Diptera,NA,4
157,Gaebelbach,Pool_1,A,Diptera,NA,3
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,8
157,Gaebelbach,Pool_1,A,Diptera,NA,5
157,Gaebelbach,Pool_1,A,Diptera,NA,5
157,Gaebelbach,Pool_1,A,Diptera,NA,4
157,Gaebelbach,Pool_1,A,Diptera,NA,4
157,Gaebelbach,Pool_1,A,Diptera,NA,4
157,Gaebelbach,Pool_1,A,Diptera,NA,3
157,Gaebelbach,Pool_1,A,Diptera,NA,3
157,Gaebelbach,Pool_1,A,Diptera,NA,3
157,Gaebelbach,Pool_1,A,Diptera,NA,3
157,Gaebelbach,Pool_1,A,Diptera,NA,3
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,2
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Diptera,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,6
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,3
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,2
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Hymenoptera,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,5
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,3
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,3
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,3
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,3
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,2
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Entomobryomorpha,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,4
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,3
157,Gaebelbach,Pool_1,A,Hemiptera,NA,2
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,NA,1
157,Gaebelbach,Pool_1,A,Symphypleona,NA,1
157,Gaebelbach,Pool_1,A,Hemiptera,Aphididae,2
157,Gaebelbach,Pool_1,A,Hemiptera,Aphididae,1
157,Gaebelbach,Pool_1,A,Hemiptera,Aphididae,1
157,Gaebelbach,Pool_1,A,Hemiptera,Aphididae,1
157,Gaebelbach,Pool_1,A,Hemiptera,Aphididae,1
157,Gaebelbach,Pool_1,A,Araneae,NA,3
157,Gaebelbach,Pool_1,A,Araneae,NA,2
157,Gaebelbach,Pool_1,A,Araneae,NA,2
157,Gaebelbach,Pool_1,A,Araneae,NA,2
157,Gaebelbach,Pool_1,A,Araneae,NA,2
157,Gaebelbach,Pool_1,A,Araneae,NA,2
157,Gaebelbach,Pool_1,A,Araneae,NA,1
157,Gaebelbach,Pool_1,A,Araneae,NA,1
157,Gaebelbach,Pool_1,A,Araneae,NA,1
157,Gaebelbach,Pool_1,A,Araneae,NA,1
157,Gaebelbach,Pool_1,A,Araneae,NA,1
157,Gaebelbach,Pool_1,A,Araneae,NA,1
157,Gaebelbach,Pool_1,A,Coleoptera,NA,8
157,Gaebelbach,Pool_1,A,Coleoptera,NA,5
157,Gaebelbach,Pool_1,A,Coleoptera,NA,2
157,Gaebelbach,Pool_1,A,Coleoptera,NA,6
157,Gaebelbach,Pool_1,A,Coleoptera,NA,6
157,Gaebelbach,Pool_1,A,Coleoptera,NA,5
157,Gaebelbach,Pool_1,A,Coleoptera,NA,5
157,Gaebelbach,Pool_1,A,Coleoptera,NA,5
157,Gaebelbach,Pool_1,A,Coleoptera,NA,5
157,Gaebelbach,Pool_1,A,Pulmonata,NA,2
157,Gaebelbach,Pool_1,A,Pulmonata,NA,1
157,Gaebelbach,Pool_1,A,Pulmonata,NA,1
157,Gaebelbach,Pool_1,A,Pulmonata,NA,1
157,Gaebelbach,Pool_1,A,Coleoptera,NA,8
157,Gaebelbach,Pool_1,A,Coleoptera,NA,6
157,Gaebelbach,Pool_1,A,Coleoptera,NA,6
157,Gaebelbach,Pool_1,A,Coleoptera,NA,5
157,Gaebelbach,Pool_1,A,Coleoptera,NA,5
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,4
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Coleoptera,NA,3
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
157,Gaebelbach,Pool_1,A,Thysanoptera,NA,1
